,id,age,education,marital_status,income,childrenhome,dt_customer,recency,wine_products,fruit_products,meat_products,fish_products,sweet_products,gold_products,total_products,deal_purchases,web_purchases,catalog_purchases,store_purchases,total_purchases,web_visits_permonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,total_cmp,complain,response
187,3934,58,Graduation,Married,61286.0,1,2013-08-02,34,356,0,107,19,9,117,608,2,7,1,8,16,5,0,0,0,0,0,0,0,0
188,6982,48,Graduation,Married,74068.0,0,2013-03-19,14,783,30,537,140,76,15,1581,1,4,10,9,23,2,0,0,0,0,0,0,0,0
189,6431,60,PhD,Married,45759.0,2,2013-02-23,13,42,1,18,3,0,4,68,2,2,0,3,5,7,0,0,0,0,0,0,0,0
190,9733,46,Basic,Together,24882.0,1,2012-09-09,52,1,4,10,29,0,36,80,1,1,1,2,4,6,1,0,0,0,0,1,0,0
191,5602,35,PhD,Together,66973.0,0,2013-05-17,98,466,22,432,147,113,102,1282,1,8,7,12,27,3,0,0,0,0,0,0,0,0
192,7829,124,2n Cycle,Divorced,36640.0,1,2013-09-26,99,15,6,8,7,4,25,65,1,2,1,2,5,5,0,0,0,0,0,0,1,0
193,1324,36,Graduation,Married,38872.0,1,2013-05-30,93,23,3,21,3,19,22,91,2,3,0,3,6,8,0,0,0,0,0,0,0,0
194,326,51,Graduation,Married,51148.0,2,2013-02-18,38,235,6,45,8,9,12,315,4,5,1,6,12,6,0,0,0,0,0,0,0,0
195,7224,47,Graduation,Married,31353.0,2,2013-12-29,24,10,0,10,3,1,7,31,2,1,1,2,4,8,0,0,0,0,0,0,0,0
196,6999,44,Master,Married,69661.0,0,2014-05-13,80,656,16,106,32,16,8,834,1,7,3,12,22,3,0,0,0,0,0,0,0,0
197,9938,70,Graduation,Married,80067.0,0,2013-09-19,82,519,17,813,27,173,51,1600,1,4,6,6,16,2,0,0,1,0,0,1,0,0
198,6422,70,Graduation,Married,86718.0,0,2013-01-17,20,344,189,482,50,33,172,1270,1,5,6,5,16,2,0,0,0,0,0,0,0,0
199,3182,51,PhD,Single,46854.0,2,2014-03-31,81,96,1,79,7,1,79,263,6,5,1,3,9,8,1,0,0,0,0,1,0,1
200,7300,72,Graduation,Divorced,69142.0,1,2014-06-29,50,448,4,34,6,4,39,535,3,8,1,7,16,5,0,1,0,0,0,1,0,0
201,10424,56,Graduation,Single,75922.0,0,2013-12-09,60,265,138,553,224,23,92,1295,1,4,4,9,17,1,0,0,0,0,0,0,0,0
202,8727,46,Graduation,Divorced,63693.0,1,2013-10-14,63,587,43,337,42,87,54,1150,3,11,6,9,26,6,0,0,0,0,0,0,0,0
203,2798,47,PhD,Together,102160.0,0,2012-11-02,54,763,29,138,76,176,58,1240,0,7,9,10,26,4,0,1,1,1,0,3,0,1
204,1030,59,PhD,Single,40637.0,2,2013-07-17,72,22,0,13,0,0,3,38,2,1,0,3,4,7,0,0,0,0,0,0,0,0
205,624,40,Master,Single,18890.0,0,2012-11-10,5,6,4,1,7,2,15,35,1,0,1,2,3,6,1,0,0,0,0,1,0,1
206,5176,36,Graduation,Together,29604.0,1,2013-12-08,88,7,6,13,7,6,14,53,1,1,0,3,4,9,1,0,0,0,0,1,0,0
207,5552,61,Master,Divorced,48721.0,2,2013-05-13,50,81,18,113,47,13,21,293,6,4,2,5,11,6,0,0,0,0,0,0,0,0
208,868,58,Graduation,Married,44794.0,1,2014-06-08,99,54,0,7,0,0,4,65,1,2,0,3,5,6,0,0,0,0,0,0,0,0
209,380,70,Graduation,Divorced,64497.0,1,2012-09-10,17,1170,48,320,42,32,192,1804,5,11,4,9,24,8,1,0,0,0,0,1,0,1
210,2677,68,Graduation,Together,46097.0,1,2013-03-31,11,72,24,68,65,4,8,241,5,3,1,6,10,4,0,0,0,0,0,0,0,0
211,6521,70,Graduation,Together,77972.0,0,2014-03-18,18,613,22,319,33,102,12,1101,1,4,6,9,19,1,0,0,0,0,0,0,0,0
212,6927,56,PhD,Married,44377.0,2,2012-10-05,70,224,0,30,0,0,10,264,8,5,1,5,11,8,0,0,0,0,0,0,0,0
213,2877,50,Master,Together,46014.0,2,2013-01-21,21,410,0,59,19,9,44,541,10,7,1,8,16,7,0,0,0,0,0,0,0,0
214,0,39,Graduation,Married,70951.0,0,2013-05-04,66,239,10,554,254,87,54,1198,1,3,4,9,16,1,0,0,0,0,0,0,0,0
215,1584,47,Graduation,Married,41443.0,1,2014-04-01,79,171,7,171,25,19,89,482,6,8,1,5,14,8,0,0,0,0,0,0,0,0
216,7264,46,2n Cycle,Single,52195.0,3,2014-05-12,2,12,0,4,0,0,1,17,1,1,0,2,3,8,0,0,0,0,0,0,0,0
217,6274,76,Master,Married,83790.0,0,2013-11-15,81,1076,16,417,42,48,16,1615,1,8,10,6,24,3,0,1,1,0,0,2,0,0
218,1377,70,Master,Widow,44551.0,1,2013-08-31,24,182,4,33,0,0,66,285,2,4,1,5,10,7,0,0,0,0,0,0,0,0
219,454,44,Graduation,Together,69508.0,1,2012-11-14,48,824,32,162,42,32,43,1135,2,11,4,11,26,6,0,0,0,0,0,0,0,0
220,1755,36,2n Cycle,Together,45204.0,1,2014-04-11,93,30,11,25,29,1,18,114,1,1,1,4,6,3,0,0,0,0,0,0,0,0
221,2075,55,Graduation,Married,72460.0,0,2013-11-14,56,377,10,540,80,30,10,1047,1,3,5,7,15,1,0,0,0,0,0,0,0,0
222,4785,54,PhD,Together,77622.0,2,2014-04-14,3,520,7,154,19,0,14,714,2,6,3,11,20,3,0,0,0,0,0,0,0,0
223,9076,44,PhD,Married,30732.0,1,2013-01-05,44,155,1,25,0,1,3,185,4,4,1,4,9,8,0,0,0,0,0,0,0,0
224,7079,62,Graduation,Divorced,63887.0,1,2012-09-08,38,897,23,207,15,11,92,1245,5,9,6,12,27,6,0,0,0,0,0,0,0,0
225,4653,46,Graduation,Together,42011.0,1,2013-03-26,46,131,0,16,2,1,39,189,4,3,1,4,8,8,0,0,0,0,0,0,0,0
226,7375,48,Graduation,Together,51369.0,1,2012-10-25,84,297,7,79,0,11,182,576,2,8,2,4,14,8,0,0,0,0,0,0,0,0
227,709,72,Graduation,Divorced,51537.0,1,2012-12-09,27,787,20,204,0,0,92,1103,3,2,2,11,15,8,0,0,0,0,0,0,0,0
228,460,52,PhD,Married,79930.0,0,2012-08-08,72,792,86,740,67,51,17,1753,1,3,5,8,16,2,0,0,0,0,0,0,0,0
229,3726,38,PhD,Together,34320.0,1,2014-02-16,66,4,1,9,3,0,0,17,1,1,0,2,3,8,0,0,0,0,0,0,0,0
230,6798,58,Graduation,Single,37070.0,2,2013-03-20,30,231,7,137,4,15,39,433,9,5,1,8,14,7,0,0,0,0,0,0,0,1
231,5341,62,2n Cycle,Divorced,81975.0,1,2013-01-05,2,983,76,184,180,138,27,1588,1,6,3,4,13,7,0,0,1,0,0,1,0,0
232,1606,53,Graduation,Together,38590.0,1,2013-05-15,65,3,1,8,4,3,3,22,1,1,0,2,3,8,0,0,0,0,0,0,0,0
233,9617,73,Graduation,Single,15033.0,0,2014-04-16,37,0,4,5,6,0,4,19,1,1,0,3,4,3,0,0,0,0,0,0,0,0
234,3233,59,PhD,Married,62745.0,1,2013-03-23,89,562,21,464,28,10,32,1117,3,7,8,11,26,5,0,0,0,0,0,0,0,0
235,89,49,2n Cycle,Married,22212.0,1,2013-12-09,49,5,9,20,6,8,21,69,2,2,0,4,6,6,0,0,0,0,0,0,0,0
236,2936,42,Master,Together,23661.0,1,2013-12-04,46,18,0,4,0,0,1,23,1,1,0,3,4,7,0,0,0,0,0,0,0,0
237,9449,66,PhD,Single,79761.0,1,2013-10-04,32,415,5,124,15,35,11,605,1,5,2,11,18,3,0,0,0,0,0,0,0,0
238,7297,51,Graduation,Single,7500.0,1,2013-12-26,54,5,3,10,12,7,20,57,4,3,1,3,7,7,0,0,0,0,0,0,0,0
239,11004,131,2n Cycle,Single,60182.0,1,2014-05-17,23,8,0,5,7,0,2,22,1,1,0,2,3,4,0,0,0,0,0,0,0,0
240,313,56,Graduation,Widow,73455.0,0,2013-10-28,98,901,61,757,186,163,20,2088,1,6,5,10,21,3,0,1,0,0,0,1,0,0
241,9940,66,Graduation,Together,64961.0,1,2012-12-23,97,382,114,276,75,124,38,1009,2,6,4,4,14,3,0,0,0,0,0,0,0,0
242,10735,53,Graduation,Single,22804.0,1,2013-07-31,75,14,1,7,2,1,1,26,1,2,0,2,4,9,0,0,0,0,0,0,0,0
243,9529,34,Graduation,Married,73687.0,0,2013-11-28,8,559,153,503,218,13,181,1627,1,3,9,9,21,2,0,0,0,1,0,1,0,1
244,6439,66,Graduation,Married,61074.0,1,2012-08-17,37,789,0,133,0,28,152,1102,7,11,5,8,24,7,0,0,0,0,0,0,0,0
245,7411,60,PhD,Married,31686.0,2,2014-06-05,31,11,0,5,0,0,1,17,2,1,0,3,4,6,0,0,0,0,0,0,0,0
246,2176,52,Graduation,Married,80134.0,1,2013-05-20,40,1218,16,272,104,0,80,1690,2,5,3,6,14,6,0,1,1,1,0,3,0,1
247,9265,71,Graduation,Married,75027.0,1,2013-01-09,74,925,64,179,133,12,77,1390,2,9,4,6,19,5,0,0,0,0,0,0,0,0
248,8867,36,PhD,Married,67546.0,0,2012-08-31,90,864,134,768,150,38,172,2126,1,4,10,5,19,3,0,0,0,0,0,0,0,0
249,8932,55,Master,Together,65176.0,1,2012-10-29,57,960,28,183,220,70,70,1531,4,9,6,6,21,6,0,0,0,0,0,0,0,0
250,10236,49,Master,Single,31160.0,1,2013-09-16,59,16,3,25,6,1,13,64,2,2,0,3,5,8,0,0,0,0,0,0,0,0
251,6340,39,Graduation,Single,29938.0,1,2013-10-27,52,3,3,7,0,2,11,26,2,1,0,3,4,6,0,0,0,0,0,0,0,0
252,10089,50,Graduation,Divorced,102692.0,0,2013-04-05,5,168,148,444,32,172,148,1112,1,6,9,13,28,2,0,1,1,1,1,4,0,1
253,2227,66,2n Cycle,Together,26490.0,0,2012-09-22,92,45,47,52,21,20,25,210,2,3,1,5,9,6,0,0,0,0,0,0,0,0
254,10992,57,Graduation,Together,75702.0,2,2012-08-29,77,650,28,353,45,42,30,1148,5,4,6,11,21,8,0,0,0,0,0,0,0,0
255,5304,50,PhD,Single,30899.0,1,2012-10-13,35,24,0,8,0,0,1,33,2,1,0,3,4,6,0,0,0,0,0,0,0,0
256,309,63,PhD,Together,63342.0,1,2012-10-16,48,918,21,118,13,10,21,1101,3,8,3,5,16,6,0,1,0,0,0,1,0,0
257,3406,60,Graduation,Single,45989.0,1,2012-10-22,97,138,33,87,28,24,12,322,4,3,2,7,12,3,0,0,0,0,0,0,0,0
258,2661,60,Graduation,Single,18701.0,2,2013-06-04,95,12,4,2,10,6,10,44,4,2,0,4,6,5,0,0,0,0,0,0,0,0
259,3153,67,PhD,Single,40737.0,3,2013-12-08,24,11,0,4,0,0,2,17,1,1,0,2,3,8,0,0,0,0,0,0,0,0
260,10264,45,Graduation,Divorced,15287.0,1,2012-10-10,60,1,2,8,4,3,13,31,2,1,1,2,4,7,1,0,0,0,0,1,0,1
261,1184,56,PhD,Divorced,69674.0,2,2013-05-22,46,554,41,215,11,0,24,845,3,10,2,10,22,5,0,0,0,0,0,0,0,0
262,4200,54,Master,Married,44159.0,1,2014-06-17,85,167,2,62,24,13,7,275,4,4,1,6,11,5,0,0,0,0,0,0,0,0
263,9396,46,PhD,Married,37717.0,1,2012-11-23,31,9,0,6,4,1,5,25,1,1,0,2,3,9,0,0,0,0,0,0,0,0
264,2387,72,Master,Together,43776.0,2,2013-02-03,9,177,2,71,3,2,20,275,6,5,2,4,11,8,0,0,0,0,0,0,0,1
265,6690,58,Master,Married,38179.0,2,2013-03-14,30,38,4,22,4,2,20,90,4,3,1,3,7,7,0,0,0,0,0,0,0,0
266,1225,61,Graduation,Married,80124.0,0,2014-06-26,47,483,84,398,205,84,241,1495,1,3,7,8,18,1,1,0,0,0,0,1,0,0
267,9703,54,PhD,Married,38097.0,2,2012-10-15,70,77,2,35,0,1,69,184,4,3,2,2,7,7,1,0,0,0,0,1,0,1
268,291,54,Graduation,Married,72940.0,0,2013-06-19,13,182,74,298,162,149,116,981,1,3,3,6,12,1,0,0,0,0,0,0,0,0
269,4557,54,Graduation,Together,22070.0,1,2013-10-04,11,10,7,19,8,2,21,67,2,2,2,2,6,6,0,0,0,0,0,0,0,0
270,2379,71,Graduation,Single,69267.0,0,2012-09-22,31,778,44,499,95,73,146,1635,2,3,4,5,12,7,0,0,0,0,0,0,0,1
271,5726,41,Master,Single,31788.0,1,2014-03-20,15,16,7,23,0,8,6,60,3,3,0,4,7,5,0,0,0,0,0,0,1,0
272,3066,49,PhD,Together,61905.0,1,2014-02-04,2,167,0,43,6,2,13,231,2,4,2,4,10,5,0,0,0,0,0,0,0,0
273,6336,64,Graduation,Married,29315.0,2,2014-04-06,55,13,2,14,8,7,4,48,4,2,0,4,6,6,0,0,0,0,0,0,0,0
274,10967,61,Graduation,Divorced,33378.0,2,2013-02-06,38,33,6,40,3,7,10,99,3,2,0,4,6,7,0,0,0,0,0,0,0,0
275,2304,61,PhD,Together,66313.0,1,2013-09-16,86,625,7,99,10,22,7,770,2,6,3,12,21,4,0,0,0,0,0,0,0,0
276,3445,68,Graduation,Single,60714.0,0,2013-01-17,56,216,162,224,101,92,162,957,2,7,4,10,21,5,0,0,0,0,0,0,0,1
277,7828,43,Master,Together,77882.0,0,2014-04-30,29,68,129,396,188,22,15,818,1,3,3,5,11,1,0,0,0,0,0,0,0,0
278,3762,38,PhD,Single,69867.0,0,2013-04-02,30,196,0,512,33,130,54,925,1,3,5,8,16,1,0,0,0,1,0,1,0,1
279,4391,56,Master,Divorced,63841.0,1,2013-04-21,64,635,15,100,20,7,131,908,1,9,3,9,21,6,0,0,0,0,0,0,0,0
280,4669,43,Basic,Married,24480.0,1,2013-02-11,46,4,19,9,28,25,17,102,3,3,0,4,7,7,0,0,0,0,0,0,0,0
281,10144,48,Graduation,Together,51369.0,1,2012-10-25,84,297,7,79,0,11,182,576,2,8,2,4,14,8,0,0,0,0,0,0,0,0
282,8652,78,Graduation,Together,37760.0,0,2012-08-31,20,84,5,38,150,12,28,317,2,4,1,6,11,7,0,0,0,0,0,0,0,0
283,1672,50,PhD,Together,65640.0,1,2014-03-01,74,204,7,149,20,15,66,461,1,5,1,8,14,2,0,0,0,0,0,0,0,0
284,8962,49,Master,Married,44319.0,2,2014-04-17,18,26,0,8,0,0,3,37,2,2,0,3,5,5,0,0,0,0,0,0,0,0
285,9974,50,Graduation,Married,30631.0,1,2013-07-12,75,15,6,20,4,5,20,70,1,3,1,2,6,7,0,0,0,0,0,0,0,0
286,10983,72,Graduation,Together,75278.0,0,2013-01-29,17,304,98,230,150,74,74,930,1,6,3,13,22,3,0,0,0,0,0,0,0,0
287,8148,68,Master,Together,50898.0,2,2013-01-08,88,285,28,242,55,114,135,859,13,6,2,12,20,5,0,0,0,0,0,0,0,0
288,10102,58,Graduation,Widow,79946.0,0,2014-05-12,19,395,183,565,166,141,28,1478,1,5,11,5,21,3,0,0,0,0,0,0,0,0
289,4697,75,Master,Divorced,35416.0,0,2013-06-13,62,248,3,81,4,3,51,390,3,7,1,5,13,8,0,0,0,0,0,0,0,0
290,9262,40,2n Cycle,Together,32414.0,0,2013-07-04,11,20,6,5,0,9,12,52,1,1,0,3,4,7,1,0,0,0,0,1,0,0
291,7254,55,Graduation,Together,38361.0,1,2013-12-27,74,39,0,56,20,8,14,137,3,3,1,3,7,7,0,0,0,0,0,0,0,0
292,4543,44,Graduation,Married,82497.0,0,2012-10-31,32,777,129,573,216,21,203,1919,1,2,7,9,18,4,0,0,1,0,0,1,0,0
293,4927,53,Graduation,Together,16626.0,2,2014-01-15,76,8,3,22,21,1,13,68,3,3,0,3,6,9,0,0,0,0,0,0,0,0
294,10451,59,Graduation,Together,29672.0,2,2013-03-12,6,9,1,3,0,4,8,25,1,0,0,3,3,6,0,0,0,0,0,0,0,0
295,2926,72,Master,Together,55951.0,1,2012-08-23,62,1241,0,80,0,13,40,1374,3,3,6,11,20,8,0,1,0,0,1,2,0,0
296,2874,36,2n Cycle,Divorced,35388.0,1,2013-03-07,20,6,4,7,4,3,8,32,1,1,0,3,4,7,0,0,0,0,0,0,0,0
297,9738,38,Master,Together,42386.0,1,2013-01-13,43,65,4,16,0,4,11,100,1,3,0,3,6,8,0,0,0,0,0,0,0,0
298,7119,42,Graduation,Single,68627.0,0,2013-01-12,45,395,15,263,60,54,38,825,1,2,3,6,11,1,0,0,0,0,0,0,0,0
299,3924,59,PhD,Divorced,57912.0,1,2014-03-17,34,801,0,80,0,0,35,916,5,8,3,12,23,5,0,1,0,0,0,1,0,0
300,5827,66,Graduation,Divorced,35246.0,2,2014-04-16,53,36,0,12,2,2,10,62,4,3,1,3,7,5,0,0,0,0,0,0,0,0
301,5596,68,2n Cycle,Together,58821.0,1,2013-10-12,44,513,14,154,19,0,28,728,1,9,2,9,20,6,0,0,0,0,0,0,0,0
302,10812,46,PhD,Married,46377.0,1,2014-03-01,89,37,0,46,4,3,0,90,1,2,1,3,6,4,0,0,0,0,0,0,0,0
303,1717,36,Graduation,Single,39747.0,1,2014-04-13,43,80,15,93,20,13,52,273,3,5,1,4,10,8,0,0,0,0,0,0,0,0
304,9491,40,Graduation,Together,23976.0,1,2013-12-27,68,14,1,21,2,3,25,66,3,3,1,3,7,7,0,0,0,0,0,0,0,0
305,9274,63,Master,Married,80950.0,0,2013-03-28,44,525,147,112,219,147,63,1213,1,6,7,9,22,2,0,0,0,1,0,1,0,0
306,6609,58,Graduation,Widow,27038.0,0,2012-09-18,64,1,26,25,17,23,15,107,1,3,0,3,6,9,0,0,0,0,0,0,0,1
307,6963,77,Graduation,Single,77457.0,0,2014-03-05,85,675,11,400,15,45,11,1157,1,2,5,10,17,1,0,0,1,0,0,1,0,0
308,4440,60,Master,Married,64100.0,1,2013-09-10,93,509,0,27,0,0,10,546,1,8,3,6,17,7,0,1,0,0,0,1,0,0
309,1379,32,Master,Together,42670.0,0,2013-04-27,12,154,2,46,20,4,15,241,1,4,2,4,10,4,0,0,0,0,0,0,0,0
310,10032,48,Graduation,Divorced,12571.0,1,2014-01-18,86,3,5,14,2,12,17,53,4,3,1,3,7,6,0,0,0,0,0,0,0,0
311,2826,57,Graduation,Married,22574.0,3,2013-10-28,28,25,0,8,2,0,2,37,2,2,0,3,5,7,0,0,0,0,0,0,0,0
312,2437,35,Graduation,Married,52028.5,0,2013-06-03,69,861,138,461,60,30,61,1611,1,6,5,12,23,3,0,1,0,1,0,2,0,0
313,6320,48,Master,Single,70893.0,0,2013-02-06,42,768,44,561,77,44,14,1508,1,6,6,10,22,3,0,0,0,0,0,0,0,0
314,3050,58,Graduation,Married,54198.0,2,2013-12-17,13,185,0,28,3,2,17,235,6,3,1,6,10,4,0,0,0,0,0,0,0,0
315,231,68,Master,Together,28839.0,2,2014-03-11,86,24,0,7,0,0,1,32,2,2,0,3,5,5,0,0,0,0,0,0,0,0
316,2392,52,Graduation,Married,40321.0,2,2013-07-29,59,44,4,21,6,0,27,102,2,3,0,3,6,7,0,0,0,0,0,0,0,0
317,9478,39,Graduation,Single,66503.0,1,2012-08-14,30,91,64,128,65,3,50,401,2,4,3,6,13,3,0,0,0,0,0,0,0,0
318,113,73,Graduation,Married,30833.0,2,2013-07-16,33,11,0,7,3,1,6,28,2,1,0,3,4,5,0,0,0,0,0,0,0,0
319,2863,54,Graduation,Single,52028.5,3,2013-08-23,67,738,20,172,52,50,20,1052,6,2,3,10,15,7,0,1,0,1,0,2,0,0
320,1802,53,Graduation,Married,64795.0,1,2013-01-17,23,412,5,119,38,29,77,680,3,3,3,12,18,2,0,0,0,0,0,0,0,0
321,520,50,Graduation,Married,34421.0,1,2013-07-01,81,3,3,7,6,2,9,30,1,1,0,2,3,7,0,0,0,0,0,0,0,0
322,8275,59,PhD,Divorced,47025.0,2,2014-02-09,6,16,0,3,0,0,1,20,1,1,0,2,3,7,0,0,0,0,0,0,0,0
323,9750,63,PhD,Divorced,64325.0,1,2013-02-07,41,731,60,353,78,12,73,1307,5,10,3,5,18,7,0,0,0,0,0,0,0,0
324,2607,71,Graduation,Single,40464.0,1,2013-01-11,78,424,17,118,7,23,41,630,6,8,2,8,18,8,0,0,0,0,0,0,0,0
325,7214,67,Graduation,Married,62187.0,0,2013-07-05,49,792,0,275,45,45,126,1283,1,4,8,5,17,3,0,0,0,0,0,0,0,0
326,5835,48,PhD,Divorced,14849.0,1,2013-07-02,39,21,2,28,3,2,9,65,3,2,0,4,6,8,0,0,0,0,0,0,0,0
327,3896,40,Graduation,Married,27255.0,1,2013-11-07,3,22,1,11,0,1,2,37,1,1,0,3,4,7,0,0,0,0,0,0,0,0
328,10350,74,PhD,Married,54432.0,3,2013-05-09,37,33,0,5,0,0,0,38,1,1,0,3,4,4,0,0,0,0,0,0,0,0
329,7786,38,PhD,Single,29999.0,1,2013-02-13,22,68,7,59,10,5,11,160,4,3,1,4,8,8,0,0,0,0,0,0,0,0
330,2861,41,Graduation,Single,24072.0,1,2013-04-16,79,9,1,6,3,0,4,23,1,1,0,2,3,8,0,0,0,0,0,0,0,0
331,663,35,PhD,Single,33996.0,0,2013-09-11,46,40,2,15,8,0,6,71,1,1,1,3,5,4,0,0,0,0,0,0,0,0
332,10675,68,PhD,Married,66334.0,1,2013-04-03,82,909,11,218,0,0,23,1161,2,9,3,5,17,5,0,0,0,0,0,0,0,1
333,2521,53,Master,Married,35178.0,1,2013-01-10,10,23,1,13,2,2,18,59,1,1,1,2,4,7,1,0,0,0,0,1,0,1
334,9592,41,Graduation,Together,22010.0,1,2013-06-30,51,11,2,9,3,0,8,33,2,2,0,3,5,8,0,0,0,0,0,0,0,0
335,10151,64,Graduation,Divorced,62204.0,2,2012-09-12,38,317,46,247,151,46,139,946,1,4,5,12,21,3,0,0,0,0,0,0,0,0
336,7381,56,Graduation,Divorced,75693.0,0,2012-12-06,10,797,153,293,72,97,30,1442,1,11,4,6,21,4,0,1,1,1,0,3,0,1
337,4099,52,Graduation,Married,30675.0,1,2012-11-12,14,10,2,16,11,2,21,62,1,1,0,3,4,8,0,0,0,0,0,0,0,0
338,9560,59,Graduation,Together,83003.0,0,2013-03-03,18,856,61,570,40,25,122,1674,1,7,6,8,21,3,0,0,1,0,0,1,0,1
339,1150,125,PhD,Together,83532.0,0,2013-09-26,36,755,144,562,104,64,224,1853,1,4,6,4,14,1,0,0,1,0,0,1,0,0
340,10172,36,Graduation,Single,68655.0,0,2012-08-10,95,456,19,832,75,118,38,1538,1,4,5,11,20,3,0,0,0,0,0,0,0,0
341,11191,38,Graduation,Divorced,41411.0,0,2013-12-07,11,37,32,38,11,3,18,139,1,2,1,4,7,6,0,0,0,0,0,0,0,0
342,9707,55,PhD,Married,55212.0,1,2012-11-23,65,1103,0,45,0,0,34,1182,3,4,2,11,17,8,0,1,0,0,1,2,0,0
343,6245,74,PhD,Together,59292.0,1,2013-06-13,71,378,14,68,19,14,14,507,2,3,5,8,16,3,0,0,0,0,0,0,0,0
344,8234,51,Basic,Together,27190.0,1,2013-08-15,13,1,6,7,0,1,3,18,1,1,0,2,3,8,1,0,0,0,0,1,0,1
345,1411,72,Graduation,Divorced,82623.0,0,2013-11-10,58,204,34,204,172,153,173,940,1,2,9,4,15,1,0,0,0,0,0,0,0,0
346,8553,59,Graduation,Married,44300.0,2,2013-06-23,65,30,0,9,0,0,3,42,2,1,0,3,4,6,0,0,0,0,0,0,0,0
347,1826,54,Graduation,Divorced,84835.0,0,2014-06-16,0,189,104,379,111,189,218,1190,1,4,4,6,14,1,0,0,0,0,0,0,0,1
348,8842,53,Graduation,Widow,30372.0,2,2012-12-25,33,15,0,12,7,3,7,44,3,2,0,3,5,7,0,0,0,0,0,0,0,0
349,11030,48,Master,Married,33181.0,1,2014-01-03,90,9,0,3,0,0,4,16,1,1,0,2,3,6,1,0,0,0,0,1,0,0
350,2579,67,Graduation,Married,71113.0,1,2013-12-17,95,495,33,255,11,33,8,835,4,6,7,9,22,4,0,0,0,0,0,0,0,0
351,175,38,Graduation,Married,71952.0,1,2013-01-10,93,656,80,455,52,107,93,1443,2,8,4,8,20,4,1,0,1,0,0,2,0,0
352,9185,58,PhD,Single,69759.0,0,2013-10-28,38,452,20,514,13,30,0,1029,3,4,6,5,15,3,0,0,0,0,0,0,0,1
353,11056,50,Graduation,Married,72099.0,0,2012-10-27,18,546,91,410,119,0,22,1188,1,3,4,10,17,1,0,0,0,0,0,0,0,0
354,9365,48,PhD,Single,60000.0,1,2012-12-22,57,1048,0,217,0,0,12,1277,5,11,3,5,19,6,0,0,0,0,0,0,0,0
355,6201,46,Graduation,Single,38643.0,2,2013-11-29,45,22,2,14,0,1,10,49,2,2,0,3,5,7,0,0,0,0,0,0,1,0
356,2061,69,Graduation,Married,50737.0,1,2013-05-11,61,78,0,11,0,0,10,99,1,2,0,4,6,6,0,1,0,0,0,1,0,0
357,6184,55,PhD,Married,68462.0,0,2012-12-12,6,561,64,785,84,128,48,1670,1,3,3,8,14,1,0,0,0,0,0,0,0,0
358,6142,81,Master,Married,65073.0,0,2013-08-20,65,629,17,177,69,0,8,900,1,5,3,5,13,2,0,0,0,0,0,0,1,0
359,4107,76,PhD,Together,46681.0,2,2013-10-08,52,269,15,69,15,19,38,425,2,4,6,4,14,5,0,0,0,0,0,0,0,0
360,7274,67,Graduation,Married,78618.0,0,2012-09-28,87,736,163,818,212,163,61,2153,1,4,7,10,21,2,0,1,0,0,0,1,0,0
361,9336,55,PhD,Widow,62187.0,1,2014-03-22,38,512,0,83,0,0,41,636,3,6,2,10,18,4,0,0,0,0,0,0,0,0
362,2958,46,Graduation,Married,28442.0,2,2014-02-24,53,19,3,10,11,8,6,57,3,2,1,4,7,4,0,0,0,0,0,0,0,0
363,933,46,PhD,Married,37717.0,1,2012-11-23,31,9,0,6,4,1,5,25,1,1,0,2,3,9,0,0,0,0,0,0,0,0
364,5837,57,Graduation,Married,51479.0,2,2012-12-28,67,247,8,160,6,8,65,494,7,6,3,6,15,7,0,0,0,0,0,0,0,0
365,10704,55,Graduation,Single,54803.0,1,2012-08-21,65,404,0,92,28,27,142,693,2,6,2,9,17,4,0,0,0,0,0,0,0,0
366,5125,64,Graduation,Married,79530.0,0,2013-05-17,64,333,0,815,129,42,29,1348,1,4,10,11,25,2,0,0,0,0,0,0,0,0
367,4432,48,Graduation,Divorced,31615.0,1,2013-03-16,82,2,3,20,6,11,9,51,2,2,0,3,5,7,0,0,0,0,0,0,0,0
368,5955,62,Graduation,Together,72025.0,0,2012-11-17,27,833,33,549,151,133,233,1932,1,4,3,8,15,3,0,0,0,0,0,0,0,0
369,2928,49,PhD,Single,52614.0,1,2012-12-01,63,789,0,142,12,9,38,990,2,2,4,8,14,8,0,0,0,0,0,0,0,0
370,5680,40,2n Cycle,Married,35684.0,1,2014-04-22,66,10,4,7,0,6,3,30,1,1,0,3,4,6,0,0,0,0,0,0,0,0
371,10313,49,Graduation,Married,48178.0,2,2012-10-28,69,159,4,45,6,2,38,254,6,5,1,4,10,8,0,0,0,0,0,0,0,0
372,2557,54,Master,Single,29548.0,1,2013-08-29,52,7,1,6,3,1,11,29,1,1,1,2,4,4,1,0,0,0,0,1,0,0
373,1245,58,Graduation,Single,63810.0,1,2012-11-11,45,977,12,253,16,12,101,1371,4,4,3,12,19,8,0,1,0,0,0,1,0,0
374,1519,52,PhD,Single,38578.0,2,2013-06-22,2,38,4,22,3,3,3,73,3,3,0,3,6,8,0,0,0,0,0,0,0,1
375,10703,49,Master,Single,46098.0,2,2012-08-18,86,57,0,27,0,0,36,120,4,3,2,2,7,8,0,0,0,0,0,0,0,0
